.201.206.92 - - [04/Nov/2021:21:53:24 +0100] "GET /fr/recherche?q=benyah&limit=10&timestamp=1636059206529&ajaxSearch=1&id_lang=1 HTTP/1.1" 200 1576 "https://controltower.fr/fr/vibes-creator/3048-king-stanley-jah-give-us-the-power.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
42.236.10.106 - - [04/Nov/2021:22:09:01 +0100] "GET /themes/theme-HDC/js/global.js HTTP/1.1" 200 4640 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:01 +0100] "GET /js/tools.js HTTP/1.1" 200 6639 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.125 - - [04/Nov/2021:22:09:02 +0100] "GET /themes/theme-HDC/js/autoload/10-bootstrap.min.js HTTP/1.1" 200 7608 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:02 +0100] "GET /themes/theme-HDC/js/autoload/15-jquery.total-storage.min.js HTTP/1.1" 200 1373 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.106 - - [04/Nov/2021:22:09:02 +0100] "GET /themes/theme-HDC/js/modules/blockcart/ajax-cart.js HTTP/1.1" 200 8189 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:02 +0100] "GET /themes/theme-HDC/js/autoload/15-jquery.uniform-modified.js HTTP/1.1" 200 8278 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:02 +0100] "GET /js/jquery/plugins/jquery.serialScroll.js HTTP/1.1" 200 1385 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.125 - - [04/Nov/2021:22:09:02 +0100] "GET /js/jquery/plugins/jquery.scrollTo.js HTTP/1.1" 200 1687 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.117 - - [04/Nov/2021:22:09:02 +0100] "GET /js/jquery/plugins/bxslider/jquery.bxslider.js HTTP/1.1" 200 5545 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:02 +0100] "GET /themes/theme-HDC/js/tools/treeManagement.js HTTP/1.1" 200 1468 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.106 - - [04/Nov/2021:22:09:02 +0100] "GET /themes/theme-HDC/js/modules/blocksearch/blocksearch.js HTTP/1.1" 200 1835 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:02 +0100] "GET /js/jquery/plugins/autocomplete/jquery.autocomplete.js HTTP/1.1" 200 6842 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:02 +0100] "GET /themes/theme-HDC/js/modules/blocktopmenu/js/hoverIntent.js HTTP/1.1" 200 1953 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.125 - - [04/Nov/2021:22:09:02 +0100] "GET /themes/theme-HDC/js/modules/blocktopmenu/js/superfish-modified.js HTTP/1.1" 200 2675 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:02 +0100] "GET /themes/theme-HDC/js/modules/blocktopmenu/js/blocktopmenu.js HTTP/1.1" 200 1840 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:02 +0100] "GET /modules/ganalytics/views/js/GoogleAnalyticActionLib.js HTTP/1.1" 200 1966 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:03 +0100] "GET /themes/theme-HDC/js/modules/blockwishlist/js/ajax-wishlist.js HTTP/1.1" 200 3504 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.125 - - [04/Nov/2021:22:09:03 +0100] "GET /modules/productaudioplaylistplugin/views/js/mediaelement-and-player2230.js HTTP/1.1" 200 44083 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:03 +0100] "GET /modules/productaudioplaylistplugin/views/js/mep-feature-playlist.js HTTP/1.1" 200 2755 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
183.136.225.9 - - [04/Nov/2021:22:09:03 +0100] "GET / HTTP/1.1" 301 493 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
42.236.10.114 - - [04/Nov/2021:22:09:03 +0100] "GET /modules/productaudioplaylistplugin/views/js/playerload.js HTTP/1.1" 200 1276 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:03 +0100] "GET /modules/productaudioplaylistplugin/views/js/playersize.js HTTP/1.1" 200 969 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.117 - - [04/Nov/2021:22:09:03 +0100] "GET /themes/theme-HDC/js/index.js HTTP/1.1" 200 947 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:03 +0100] "GET /themes/theme-HDC/js/jquery.lazy.min.js HTTP/1.1" 200 2713 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:03 +0100] "GET /themes/theme-HDC/js/fancybox.js HTTP/1.1" 200 9024 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.125 - - [04/Nov/2021:22:09:04 +0100] "GET /themes/theme-HDC/img/footer-bg.png HTTP/1.1" 200 361 "https://controltower.fr/themes/theme-HDC/css/global.css" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:04 +0100] "GET /themes/theme-HDC/fonts/fontawesome-webfont.woff2?v=4.3.0 HTTP/1.1" 200 57146 "https://controltower.fr/themes/theme-HDC/css/global.css" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:04 +0100] "GET /themes/theme-HDC/images/scrolltopbtn.png HTTP/1.1" 200 1042 "https://controltower.fr/themes/theme-HDC/css/style-hdc.css" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.114 - - [04/Nov/2021:22:09:04 +0100] "GET /themes/theme-HDC/images/bckplus.png HTTP/1.1" 200 467 "https://controltower.fr/themes/theme-HDC/css/style-hdc.css" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
183.136.225.9 - - [04/Nov/2021:22:09:04 +0100] "GET / HTTP/1.1" 301 5127 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
42.236.10.114 - - [04/Nov/2021:22:09:05 +0100] "GET /themes/theme-HDC/img/price-container-bg.png HTTP/1.1" 200 363 "https://controltower.fr/themes/theme-HDC/css/product_list.css" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
183.136.225.9 - - [04/Nov/2021:22:09:06 +0100] "GET / HTTP/1.1" 301 456 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
42.236.10.114 - - [04/Nov/2021:22:09:05 +0100] "GET /en/ HTTP/1.1" 200 308129 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
183.136.225.9 - - [04/Nov/2021:22:09:08 +0100] "GET / HTTP/1.1" 301 4928 "http://163.172.251.208:80" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
42.236.10.106 - - [04/Nov/2021:22:09:04 +0100] "GET /themes/theme-HDC/images/background-control-tower.png HTTP/1.1" 200 208780 "https://controltower.fr/themes/theme-HDC/css/global.css" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
183.136.225.9 - - [04/Nov/2021:22:09:09 +0100] "GET /en/ HTTP/1.1" 200 313959 "https://controltower.fr/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
176.156.222.110 - - [04/Nov/2021:22:09:15 +0100] "POST /admincontrol/ajax.php?rand=1636060149622 HTTP/1.1" 200 932 "https://controltower.fr/admincontrol/index.php?controller=AdminProducts&token=c2d067f3456da21c5a4b065fb6365bbc&conf=5" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
54.36.148.11 - - [04/Nov/2021:22:09:15 +0100] "GET /5988-cart_default/the-bush-chemists-epic.jpg HTTP/1.1" 200 8742 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
183.136.225.9 - - [04/Nov/2021:22:09:15 +0100] "GET /img/favicon.ico?1562658293 HTTP/1.1" 301 508 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
42.236.10.125 - - [04/Nov/2021:22:09:15 +0100] "GET /7559-home_default/the-wheel-caress.jpg HTTP/1.1" 200 16895 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.125 - - [04/Nov/2021:22:09:16 +0100] "GET /7557-home_default/vin-gordon-music-tree.jpg HTTP/1.1" 200 19138 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.125 - - [04/Nov/2021:22:09:16 +0100] "GET /7555-home_default/dan-i-locks-meets-ashanti-selah-jah-is-love.jpg HTTP/1.1" 200 14792 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
183.136.225.9 - - [04/Nov/2021:22:09:19 +0100] "GET /img/favicon.ico?1562658293 HTTP/1.1" 200 5825 "http://163.172.251.208:80/img/favicon.ico?1562658293" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
42.236.10.106 - - [04/Nov/2021:22:09:19 +0100] "GET /7553-home_default/vibronics-meets-ashanti-selah-hustle-riddim.jpg HTTP/1.1" 200 15545 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.106 - - [04/Nov/2021:22:09:20 +0100] "GET /7552-home_default/stand-high-patrol-same-justice-working-man.jpg HTTP/1.1" 200 25267 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.125 - - [04/Nov/2021:22:09:20 +0100] "GET /7550-home_default/king-stanley-jah-give-us-the-power.jpg HTTP/1.1" 200 15037 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.125 - - [04/Nov/2021:22:09:21 +0100] "GET /7548-home_default/michael-exodus-meets-shanti-lion-jah-glory.jpg HTTP/1.1" 200 14100 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
176.156.222.110 - - [04/Nov/2021:22:09:23 +0100] "POST /admincontrol/ajax.php?rand=1636060157624 HTTP/1.1" 200 932 "https://controltower.fr/admincontrol/index.php?controller=AdminDashboard&token=c282dec7df001df68582fc635ae6dc7c" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
183.136.225.9 - - [04/Nov/2021:22:09:20 +0100] "GET /en/ HTTP/1.1" 200 313963 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
42.236.10.125 - - [04/Nov/2021:22:09:30 +0100] "GET /7546-home_default/hitman-fiza-soul-train-fall-of-the-wicked.jpg HTTP/1.1" 200 29258 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
42.236.10.125 - - [04/Nov/2021:22:09:31 +0100] "GET /7544-home_default/bushman-bushman-work-s-isolation-skank.jpg HTTP/1.1" 200 24117 "https://controltower.fr/en/" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
180.163.220.68 - - [04/Nov/2021:22:09:32 +0100] "GET / HTTP/1.1" 301 493 "-" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
